tasks,k,act_cosine,agg_min_act_cosine,agg_max_act_cosine,act_dot,agg_min_act_dot,agg_max_act_dot,act_l2,agg_min_act_l2,agg_max_act_l2,act_magnitude_ratio,agg_min_act_magnitude_ratio,agg_max_act_magnitude_ratio,grad_cosine,agg_min_grad_cosine,agg_max_grad_cosine,grad_dot,agg_min_grad_dot,agg_max_grad_dot,grad_l2,agg_min_grad_l2,agg_max_grad_l2,sub_interact_bot,agg_min_sub_interact_bot,agg_max_sub_interact_bot,sub_interact_top,agg_min_sub_interact_top,agg_max_sub_interact_top,sub_left_top,agg_min_sub_left_top,agg_max_sub_left_top,sub_right_bot,agg_min_sub_right_bot,agg_max_sub_right_bot,sub_right_top,agg_min_sub_right_top,agg_max_sub_right_top,sub_sv_overlap,agg_min_sub_sv_overlap,agg_max_sub_sv_overlap,tv_cosine,agg_min_tv_cosine,agg_max_tv_cosine,tv_dot,agg_min_tv_dot,agg_max_tv_dot,tv_l2,agg_min_tv_l2,agg_max_tv_l2,tv_norm_mean,agg_min_tv_norm_mean,agg_max_tv_norm_mean,tv_norm_ratio,agg_min_tv_norm_ratio,agg_max_tv_norm_ratio,eff_rank_global,eff_rank_layerwise
DTD|RESISC45,2,0.6163449883460999,0.6163449883460999,0.6163449883460999,3.3585941791534424,3.3585941791534424,3.3585941791534424,2.266488552093506,2.266488552093506,2.266488552093506,0.6598161721211281,0.6598161721211281,0.6598161721211281,0.04073449969291687,0.04073449969291687,0.04073449969291687,8866.283203125,8866.283203125,8866.283203125,685.7049560546875,685.7049560546875,685.7049560546875,0.19292636050842701,0.19292636050842701,0.19292636050842701,0.14969722844660283,0.14969722844660283,0.14969722844660283,0.23710623785853385,0.23710623785853385,0.23710623785853385,0.34578945353627205,0.34578945353627205,0.34578945353627205,0.36973382383584974,0.36973382383584974,0.36973382383584974,0.9975350964069366,0.9975350964069366,0.9975350964069366,0.04317259415984154,0.04317259415984154,0.04317259415984154,0.23634956777095795,0.23634956777095795,0.23634956777095795,3.239434242248535,3.239434242248535,3.239434242248535,2.3399016857147217,2.3399016857147217,2.3399016857147217,0.9792305263749103,0.9792305263749103,0.9792305263749103,1.9992581605911255,1.940104365348816
DTD|SUN397,2,0.6515501737594604,0.6515501737594604,0.6515501737594604,2.532944679260254,2.532944679260254,2.532944679260254,1.6531705856323242,1.6531705856323242,1.6531705856323242,0.9248658716805741,0.9248658716805741,0.9248658716805741,0.015553670935332775,0.015553670935332775,0.015553670935332775,6418.080078125,6418.080078125,6418.080078125,906.9490356445312,906.9490356445312,906.9490356445312,0.20414578802883626,0.20414578802883626,0.20414578802883626,0.15172530338168144,0.15172530338168144,0.15172530338168144,0.23128976091742515,0.23128976091742515,0.23128976091742515,0.361755493208766,0.361755493208766,0.361755493208766,0.37543524652719495,0.37543524652719495,0.37543524652719495,0.9900158143043518,0.9900158143043518,0.9900158143043518,0.03775812312960625,0.03775812312960625,0.03775812312960625,0.24010255932807922,0.24010255932807922,0.24010255932807922,3.524479627609253,3.524479627609253,3.524479627609253,2.5308961868286133,2.5308961868286133,2.5308961868286133,0.8430343528431323,0.8430343528431323,0.8430343528431323,1.9932246208190918,1.9414197206497192
DTD|SVHN,2,0.3618159294128418,0.3618159294128418,0.3618159294128418,1.820540189743042,1.820540189743042,1.820540189743042,2.644986391067505,2.644986391067505,2.644986391067505,0.7145687016755472,0.7145687016755472,0.7145687016755472,0.027288692072033882,0.027288692072033882,0.027288692072033882,1973.5589599609375,1973.5589599609375,1973.5589599609375,603.083740234375,603.083740234375,603.083740234375,0.12877951596863568,0.12877951596863568,0.12877951596863568,0.07921740069985389,0.07921740069985389,0.07921740069985389,0.16498674765229226,0.16498674765229226,0.16498674765229226,0.28400662980973723,0.28400662980973723,0.28400662980973723,0.2663831290602684,0.2663831290602684,0.2663831290602684,0.9559284889698029,0.9559284889698029,0.9559284889698029,0.031521961092948914,0.031521961092948914,0.031521961092948914,0.1818915158510208,0.1818915158510208,0.1818915158510208,3.3487086296081543,3.3487086296081543,3.3487086296081543,2.403775930404663,2.403775930404663,2.403775930404663,0.9290359199021377,0.9290359199021377,0.9290359199021377,1.9983799457550049,1.9378066062927246
EuroSAT|GTSRB,2,0.35259509086608887,0.35259509086608887,0.35259509086608887,3.2600347995758057,3.2600347995758057,3.2600347995758057,4.70136833190918,4.70136833190918,4.70136833190918,0.3663830458349565,0.3663830458349565,0.3663830458349565,9.376869281041422e-10,9.376869281041422e-10,9.376869281041422e-10,1.978135969303986e-15,1.978135969303986e-15,1.978135969303986e-15,210.9568634033203,210.9568634033203,210.9568634033203,0.12772368736565112,0.12772368736565112,0.12772368736565112,0.12255326576530934,0.12255326576530934,0.12255326576530934,0.17185356855392456,0.17185356855392456,0.17185356855392456,0.2780163299292326,0.2780163299292326,0.2780163299292326,0.3221637919545174,0.3221637919545174,0.3221637919545174,0.9906769526004792,0.9906769526004792,0.9906769526004792,0.04183889180421829,0.04183889180421829,0.04183889180421829,0.1674669086933136,0.1674669086933136,0.1674669086933136,2.777924060821533,2.777924060821533,2.777924060821533,2.0022850036621094,2.0022850036621094,2.0022850036621094,0.9226592622244211,0.9226592622244211,0.9226592622244211,1.9966390132904053,1.9149161577224731
EuroSAT|MNIST,2,0.23382391035556793,0.23382391035556793,0.23382391035556793,1.6972399950027466,1.6972399950027466,1.6972399950027466,4.891705513000488,4.891705513000488,4.891705513000488,0.28763632157748975,0.28763632157748975,0.28763632157748975,-5.730514729407332e-09,-5.730514729407332e-09,-5.730514729407332e-09,-1.9857359823493924e-18,-1.9857359823493924e-18,-1.9857359823493924e-18,0.03465200960636139,0.03465200960636139,0.03465200960636139,0.112238151114434,0.112238151114434,0.112238151114434,0.09693386366590857,0.09693386366590857,0.09693386366590857,0.154193829074502,0.154193829074502,0.154193829074502,0.2625884451717138,0.2625884451717138,0.2625884451717138,0.28374452888965607,0.28374452888965607,0.28374452888965607,0.9886432695388794,0.9886432695388794,0.9886432695388794,0.04192465916275978,0.04192465916275978,0.04192465916275978,0.19043058156967163,0.19043058156967163,0.19043058156967163,2.955454111099243,2.955454111099243,2.955454111099243,2.1318084001541138,2.1318084001541138,2.1318084001541138,0.955080788132532,0.955080788132532,0.955080788132532,1.9987069368362427,1.9219061136245728
EuroSAT|RESISC45,2,0.7188688516616821,0.7188688516616821,0.7188688516616821,10.377920150756836,10.377920150756836,10.377920150756836,3.5690696239471436,3.5690696239471436,3.5690696239471436,0.5720711767310083,0.5720711767310083,0.5720711767310083,-4.796036012777449e-09,-4.796036012777449e-09,-4.796036012777449e-09,-1.7574037995790777e-14,-1.7574037995790777e-14,-1.7574037995790777e-14,366.4283447265625,366.4283447265625,366.4283447265625,0.16373263630550355,0.16373263630550355,0.16373263630550355,0.2139637750387192,0.2139637750387192,0.2139637750387192,0.2759271061420441,0.2759271061420441,0.2759271061420441,0.3213991506397724,0.3213991506397724,0.3213991506397724,0.4538117241859436,0.4538117241859436,0.4538117241859436,0.9799696862697601,0.9799696862697601,0.9799696862697601,0.06742799282073975,0.06742799282073975,0.06742799282073975,0.3320666551589966,0.3320666551589966,0.3320666551589966,3.0469510555267334,3.0469510555267334,3.0469510555267334,2.223642349243164,2.223642349243164,2.223642349243164,0.8808913401067857,0.8808913401067857,0.8808913401067857,1.994881272315979,1.9286739826202393
EuroSAT|SUN397,2,0.45105504989624023,0.45105504989624023,0.45105504989624023,4.64552116394043,4.64552116394043,4.64552116394043,4.488625526428223,4.488625526428223,4.488625526428223,0.408126005693774,0.408126005693774,0.408126005693774,4.4765959827941515e-09,4.4765959827941515e-09,4.4765959827941515e-09,3.109784226461819e-14,3.109784226461819e-14,3.109784226461819e-14,694.6807250976562,694.6807250976562,694.6807250976562,0.14986111827660353,0.14986111827660353,0.14986111827660353,0.11073099620640278,0.11073099620640278,0.11073099620640278,0.20288641527295112,0.20288641527295112,0.20288641527295112,0.31150515370070936,0.31150515370070936,0.31150515370070936,0.3224496310949326,0.3224496310949326,0.3224496310949326,0.9459702277183533,0.9459702277183533,0.9459702277183533,0.030994880944490433,0.030994880944490433,0.030994880944490433,0.17730233073234558,0.17730233073234558,0.17730233073234558,3.3930468559265137,3.3930468559265137,3.3930468559265137,2.4146368503570557,2.4146368503570557,2.4146368503570557,0.758372661829909,0.758372661829909,0.758372661829909,1.9812132120132446,1.922912836074829
EuroSAT|SVHN,2,0.32396551966667175,0.32396551966667175,0.32396551966667175,4.318554878234863,4.318554878234863,4.318554878234863,4.862083911895752,4.862083911895752,4.862083911895752,0.5282372613387583,0.5282372613387583,0.5282372613387583,5.201169717139464e-09,5.201169717139464e-09,5.201169717139464e-09,6.332507252132611e-15,6.332507252132611e-15,6.332507252132611e-15,121.75211334228516,121.75211334228516,121.75211334228516,0.14023729615844785,0.14023729615844785,0.14023729615844785,0.11754920111969114,0.11754920111969114,0.11754920111969114,0.16949084527790548,0.16949084527790548,0.16949084527790548,0.2911668645590544,0.2911668645590544,0.2911668645590544,0.31058666214346886,0.31058666214346886,0.31058666214346886,0.9931578612327576,0.9931578612327576,0.9931578612327576,0.04368116334080696,0.04368116334080696,0.04368116334080696,0.22674134373664856,0.22674134373664856,0.22674134373664856,3.177229166030884,3.177229166030884,3.177229166030884,2.2875165939331055,2.2875165939331055,2.2875165939331055,0.8357375249723454,0.8357375249723454,0.8357375249723454,1.9914766550064087,1.9267897605895996
GTSRB|MNIST,2,0.08165492862462997,0.08165492862462997,0.08165492862462997,0.21715611219406128,0.21715611219406128,0.21715611219406128,2.245227813720703,2.245227813720703,2.245227813720703,0.7850699557398747,0.7850699557398747,0.7850699557398747,-0.02484152652323246,-0.02484152652323246,-0.02484152652323246,-0.18158882856369019,-0.18158882856369019,-0.18158882856369019,210.95765686035156,210.95765686035156,210.95765686035156,0.1290969348186627,0.1290969348186627,0.1290969348186627,0.1821829304099083,0.1821829304099083,0.1821829304099083,0.27758821949362755,0.27758821949362755,0.27758821949362755,0.27979112043976784,0.27979112043976784,0.27979112043976784,0.4163283509016037,0.4163283509016037,0.4163283509016037,0.981047455072403,0.981047455072403,0.981047455072403,0.08240235596895218,0.08240235596895218,0.08240235596895218,0.34534043073654175,0.34534043073654175,0.34534043073654175,2.7927284240722656,2.7927284240722656,2.7927284240722656,2.0512646436691284,2.0512646436691284,2.0512646436691284,0.8812141353430806,0.8812141353430806,0.8812141353430806,1.990122675895691,1.9174654483795166
GTSRB|RESISC45,2,0.3831973671913147,0.3831973671913147,0.3831973671913147,2.0268354415893555,2.0268354415893555,2.0268354415893555,2.7554538249969482,2.7554538249969482,2.7554538249969482,0.6404501061014516,0.6404501061014516,0.6404501061014516,-0.01791221834719181,-0.01791221834719181,-0.01791221834719181,-1384.6168212890625,-1384.6168212890625,-1384.6168212890625,425.3658447265625,425.3658447265625,425.3658447265625,0.1282410555332899,0.1282410555332899,0.1282410555332899,0.09072452526539564,0.09072452526539564,0.09072452526539564,0.1706103253364563,0.1706103253364563,0.1706103253364563,0.2811540328711271,0.2811540328711271,0.2811540328711271,0.2850702273845673,0.2850702273845673,0.2850702273845673,0.9860091483592988,0.9860091483592988,0.9860091483592988,0.03761158511042595,0.03761158511042595,0.03761158511042595,0.17090266942977905,0.17090266942977905,0.17090266942977905,2.9927539825439453,2.9927539825439453,2.9927539825439453,2.1430985927581787,2.1430985927581787,2.1430985927581787,0.8127625539628084,0.8127625539628084,0.8127625539628084,1.9863471984863281,1.9185532331466675
