tasks,k,act_cosine,agg_min_act_cosine,agg_max_act_cosine,act_dot,agg_min_act_dot,agg_max_act_dot,act_l2,agg_min_act_l2,agg_max_act_l2,act_magnitude_ratio,agg_min_act_magnitude_ratio,agg_max_act_magnitude_ratio,grad_cosine,agg_min_grad_cosine,agg_max_grad_cosine,grad_dot,agg_min_grad_dot,agg_max_grad_dot,grad_l2,agg_min_grad_l2,agg_max_grad_l2,sub_interact_bot,agg_min_sub_interact_bot,agg_max_sub_interact_bot,sub_interact_top,agg_min_sub_interact_top,agg_max_sub_interact_top,sub_left_top,agg_min_sub_left_top,agg_max_sub_left_top,sub_right_bot,agg_min_sub_right_bot,agg_max_sub_right_bot,sub_right_top,agg_min_sub_right_top,agg_max_sub_right_top,sub_sv_overlap,agg_min_sub_sv_overlap,agg_max_sub_sv_overlap,tv_cosine,agg_min_tv_cosine,agg_max_tv_cosine,tv_dot,agg_min_tv_dot,agg_max_tv_dot,tv_l2,agg_min_tv_l2,agg_max_tv_l2,tv_norm_mean,agg_min_tv_norm_mean,agg_max_tv_norm_mean,tv_norm_ratio,agg_min_tv_norm_ratio,agg_max_tv_norm_ratio,eff_rank_global,eff_rank_layerwise
DTD|RESISC45,2,0.3251038193702698,0.3251038193702698,0.3251038193702698,3.3148117065429688,3.3148117065429688,3.3148117065429688,3.832587242126465,3.832587242126465,3.832587242126465,0.7406434757441961,0.7406434757441961,0.7406434757441961,6.450642831623554e-05,6.450642831623554e-05,6.450642831623554e-05,1.2210379374266722e-09,1.2210379374266722e-09,1.2210379374266722e-09,1892.9071044921875,1892.9071044921875,1892.9071044921875,0.19292636050842701,0.19292636050842701,0.19292636050842701,0.14969722844660283,0.14969722844660283,0.14969722844660283,0.23710623785853385,0.23710623785853385,0.23710623785853385,0.34578945353627205,0.34578945353627205,0.34578945353627205,0.36973382383584974,0.36973382383584974,0.36973382383584974,0.9975350964069366,0.9975350964069366,0.9975350964069366,0.04317259415984154,0.04317259415984154,0.04317259415984154,0.23634956777095795,0.23634956777095795,0.23634956777095795,3.239434242248535,3.239434242248535,3.239434242248535,2.3399016857147217,2.3399016857147217,2.3399016857147217,0.9792305263749103,0.9792305263749103,0.9792305263749103,1.9992581605911255,1.940104365348816
DTD|SUN397,2,0.39009860157966614,0.39009860157966614,0.39009860157966614,2.776308059692383,2.776308059692383,2.776308059692383,2.9506428241729736,2.9506428241729736,2.9506428241729736,0.942426124054137,0.942426124054137,0.942426124054137,-0.001585223595611751,-0.001585223595611751,-0.001585223595611751,-3.000707238243194e-08,-3.000707238243194e-08,-3.000707238243194e-08,1892.9071044921875,1892.9071044921875,1892.9071044921875,0.20414578802883626,0.20414578802883626,0.20414578802883626,0.15172530338168144,0.15172530338168144,0.15172530338168144,0.23128976091742515,0.23128976091742515,0.23128976091742515,0.361755493208766,0.361755493208766,0.361755493208766,0.37543524652719495,0.37543524652719495,0.37543524652719495,0.9900158143043518,0.9900158143043518,0.9900158143043518,0.03775812312960625,0.03775812312960625,0.03775812312960625,0.24010255932807922,0.24010255932807922,0.24010255932807922,3.524479627609253,3.524479627609253,3.524479627609253,2.5308961868286133,2.5308961868286133,2.5308961868286133,0.8430343528431323,0.8430343528431323,0.8430343528431323,1.9932246208190918,1.9414197206497192
DTD|SVHN,2,0.17791512608528137,0.17791512608528137,0.17791512608528137,1.1522839069366455,1.1522839069366455,1.1522839069366455,3.2865915298461914,3.2865915298461914,3.2865915298461914,0.8576314495615304,0.8576314495615304,0.8576314495615304,0.024310987442731857,0.024310987442731857,0.024310987442731857,8.840509053698042e-07,8.840509053698042e-07,8.840509053698042e-07,1892.9071044921875,1892.9071044921875,1892.9071044921875,0.12877951596863568,0.12877951596863568,0.12877951596863568,0.07921740069985389,0.07921740069985389,0.07921740069985389,0.16498674765229226,0.16498674765229226,0.16498674765229226,0.28400662980973723,0.28400662980973723,0.28400662980973723,0.2663831290602684,0.2663831290602684,0.2663831290602684,0.9559284889698029,0.9559284889698029,0.9559284889698029,0.031521961092948914,0.031521961092948914,0.031521961092948914,0.1818915158510208,0.1818915158510208,0.1818915158510208,3.3487086296081543,3.3487086296081543,3.3487086296081543,2.403775930404663,2.403775930404663,2.403775930404663,0.9290359199021377,0.9290359199021377,0.9290359199021377,1.9983799457550049,1.9378066062927246
EuroSAT|GTSRB,2,0.31017717719078064,0.31017717719078064,0.31017717719078064,4.540358543395996,4.540358543395996,4.540358543395996,5.904454708099365,5.904454708099365,5.904454708099365,0.3816228552457678,0.3816228552457678,0.3816228552457678,7.933285673864252e-35,7.933285673864252e-35,7.933285673864252e-35,0.0,0.0,0.0,4.818098697789708e-11,4.818098697789708e-11,4.818098697789708e-11,0.12772368736565112,0.12772368736565112,0.12772368736565112,0.12255326576530934,0.12255326576530934,0.12255326576530934,0.17185356855392456,0.17185356855392456,0.17185356855392456,0.2780163299292326,0.2780163299292326,0.2780163299292326,0.3221637919545174,0.3221637919545174,0.3221637919545174,0.9906769526004792,0.9906769526004792,0.9906769526004792,0.04183889180421829,0.04183889180421829,0.04183889180421829,0.1674669086933136,0.1674669086933136,0.1674669086933136,2.777924060821533,2.777924060821533,2.777924060821533,2.0022850036621094,2.0022850036621094,2.0022850036621094,0.9226592622244211,0.9226592622244211,0.9226592622244211,1.9966390132904053,1.9149161577224731
EuroSAT|MNIST,2,0.08685711771249771,0.08685711771249771,0.08685711771249771,1.3436905145645142,1.3436905145645142,1.3436905145645142,6.473724842071533,6.473724842071533,6.473724842071533,0.40331823566377106,0.40331823566377106,0.40331823566377106,2.106434154922103e-32,2.106434154922103e-32,2.106434154922103e-32,0.0,0.0,0.0,6.559691012597568e-09,6.559691012597568e-09,6.559691012597568e-09,0.112238151114434,0.112238151114434,0.112238151114434,0.09693386366590857,0.09693386366590857,0.09693386366590857,0.154193829074502,0.154193829074502,0.154193829074502,0.2625884451717138,0.2625884451717138,0.2625884451717138,0.28374452888965607,0.28374452888965607,0.28374452888965607,0.9886432695388794,0.9886432695388794,0.9886432695388794,0.04192465916275978,0.04192465916275978,0.04192465916275978,0.19043058156967163,0.19043058156967163,0.19043058156967163,2.955454111099243,2.955454111099243,2.955454111099243,2.1318084001541138,2.1318084001541138,2.1318084001541138,0.955080788132532,0.955080788132532,0.955080788132532,1.9987069368362427,1.9219061136245728
EuroSAT|RESISC45,2,0.6256892681121826,0.6256892681121826,0.6256892681121826,14.377900123596191,14.377900123596191,14.377900123596191,4.834040641784668,4.834040641784668,4.834040641784668,0.5990881960235344,0.5990881960235344,0.5990881960235344,1.6258160199233583e-35,1.6258160199233583e-35,1.6258160199233583e-35,0.0,0.0,0.0,1.663955952191376e-11,1.663955952191376e-11,1.663955952191376e-11,0.16373263630550355,0.16373263630550355,0.16373263630550355,0.2139637750387192,0.2139637750387192,0.2139637750387192,0.2759271061420441,0.2759271061420441,0.2759271061420441,0.3213991506397724,0.3213991506397724,0.3213991506397724,0.4538117241859436,0.4538117241859436,0.4538117241859436,0.9799696862697601,0.9799696862697601,0.9799696862697601,0.06742799282073975,0.06742799282073975,0.06742799282073975,0.3320666551589966,0.3320666551589966,0.3320666551589966,3.0469510555267334,3.0469510555267334,3.0469510555267334,2.223642349243164,2.223642349243164,2.223642349243164,0.8808913401067857,0.8808913401067857,0.8808913401067857,1.994881272315979,1.9286739826202393
EuroSAT|SUN397,2,0.3524484634399414,0.3524484634399414,0.3524484634399414,5.653128623962402,5.653128623962402,5.653128623962402,5.81016731262207,5.81016731262207,5.81016731262207,0.4181646153104659,0.4181646153104659,0.4181646153104659,1.5938654635784094e-33,1.5938654635784094e-33,1.5938654635784094e-33,0.0,0.0,0.0,5.903146860219977e-10,5.903146860219977e-10,5.903146860219977e-10,0.14986111827660353,0.14986111827660353,0.14986111827660353,0.11073099620640278,0.11073099620640278,0.11073099620640278,0.20288641527295112,0.20288641527295112,0.20288641527295112,0.31150515370070936,0.31150515370070936,0.31150515370070936,0.3224496310949326,0.3224496310949326,0.3224496310949326,0.9459702277183533,0.9459702277183533,0.9459702277183533,0.030994880944490433,0.030994880944490433,0.030994880944490433,0.17730233073234558,0.17730233073234558,0.17730233073234558,3.3930468559265137,3.3930468559265137,3.3930468559265137,2.4146368503570557,2.4146368503570557,2.4146368503570557,0.758372661829909,0.758372661829909,0.758372661829909,1.9812132120132446,1.922912836074829
EuroSAT|SVHN,2,0.2963087558746338,0.2963087558746338,0.2963087558746338,4.325049877166748,4.325049877166748,4.325049877166748,5.938143730163574,5.938143730163574,5.938143730163574,0.3805403055268588,0.3805403055268588,0.3805403055268588,3.6844442200888353e-32,3.6844442200888353e-32,3.6844442200888353e-32,0.0,0.0,0.0,1.9210904866895362e-08,1.9210904866895362e-08,1.9210904866895362e-08,0.14023729615844785,0.14023729615844785,0.14023729615844785,0.11754920111969114,0.11754920111969114,0.11754920111969114,0.16949084527790548,0.16949084527790548,0.16949084527790548,0.2911668645590544,0.2911668645590544,0.2911668645590544,0.31058666214346886,0.31058666214346886,0.31058666214346886,0.9931578612327576,0.9931578612327576,0.9931578612327576,0.04368116334080696,0.04368116334080696,0.04368116334080696,0.22674134373664856,0.22674134373664856,0.22674134373664856,3.177229166030884,3.177229166030884,3.177229166030884,2.2875165939331055,2.2875165939331055,2.2875165939331055,0.8357375249723454,0.8357375249723454,0.8357375249723454,1.9914766550064087,1.9267897605895996
GTSRB|MNIST,2,0.1483890414237976,0.1483890414237976,0.1483890414237976,0.8760524392127991,0.8760524392127991,0.8760524392127991,3.1738710403442383,3.1738710403442383,3.1738710403442383,0.9462077870535718,0.9462077870535718,0.9462077870535718,0.00033325841650366783,0.00033325841650366783,0.00033325841650366783,3.332333609939098e-20,3.332333609939098e-20,3.332333609939098e-20,6.554824683036031e-09,6.554824683036031e-09,6.554824683036031e-09,0.1290969348186627,0.1290969348186627,0.1290969348186627,0.1821829304099083,0.1821829304099083,0.1821829304099083,0.27758821949362755,0.27758821949362755,0.27758821949362755,0.27979112043976784,0.27979112043976784,0.27979112043976784,0.4163283509016037,0.4163283509016037,0.4163283509016037,0.981047455072403,0.981047455072403,0.981047455072403,0.08240235596895218,0.08240235596895218,0.08240235596895218,0.34534043073654175,0.34534043073654175,0.34534043073654175,2.7927284240722656,2.7927284240722656,2.7927284240722656,2.0512646436691284,2.0512646436691284,2.0512646436691284,0.8812141353430806,0.8812141353430806,0.8812141353430806,1.990122675895691,1.9174654483795166
GTSRB|RESISC45,2,0.25925928354263306,0.25925928354263306,0.25925928354263306,2.273554563522339,2.273554563522339,2.273554563522339,3.8478169441223145,3.8478169441223145,3.8478169441223145,0.637006133285217,0.637006133285217,0.637006133285217,3.798436409852002e-07,3.798436409852002e-07,3.798436409852002e-07,3.7984103814829505e-23,3.7984103814829505e-23,3.7984103814829505e-23,5.0223193659437726e-11,5.0223193659437726e-11,5.0223193659437726e-11,0.1282410555332899,0.1282410555332899,0.1282410555332899,0.09072452526539564,0.09072452526539564,0.09072452526539564,0.1706103253364563,0.1706103253364563,0.1706103253364563,0.2811540328711271,0.2811540328711271,0.2811540328711271,0.2850702273845673,0.2850702273845673,0.2850702273845673,0.9860091483592988,0.9860091483592988,0.9860091483592988,0.03761158511042595,0.03761158511042595,0.03761158511042595,0.17090266942977905,0.17090266942977905,0.17090266942977905,2.9927539825439453,2.9927539825439453,2.9927539825439453,2.1430985927581787,2.1430985927581787,2.1430985927581787,0.8127625539628084,0.8127625539628084,0.8127625539628084,1.9863471984863281,1.9185532331466675
