tasks,k,act_cosine,agg_min_act_cosine,agg_max_act_cosine,act_dot,agg_min_act_dot,agg_max_act_dot,act_l2,agg_min_act_l2,agg_max_act_l2,act_magnitude_ratio,agg_min_act_magnitude_ratio,agg_max_act_magnitude_ratio,grad_cosine,agg_min_grad_cosine,agg_max_grad_cosine,grad_dot,agg_min_grad_dot,agg_max_grad_dot,grad_l2,agg_min_grad_l2,agg_max_grad_l2,sub_interact_bot,agg_min_sub_interact_bot,agg_max_sub_interact_bot,sub_interact_top,agg_min_sub_interact_top,agg_max_sub_interact_top,sub_left_top,agg_min_sub_left_top,agg_max_sub_left_top,sub_right_bot,agg_min_sub_right_bot,agg_max_sub_right_bot,sub_right_top,agg_min_sub_right_top,agg_max_sub_right_top,sub_sv_overlap,agg_min_sub_sv_overlap,agg_max_sub_sv_overlap,tv_cosine,agg_min_tv_cosine,agg_max_tv_cosine,tv_dot,agg_min_tv_dot,agg_max_tv_dot,tv_l2,agg_min_tv_l2,agg_max_tv_l2,tv_norm_mean,agg_min_tv_norm_mean,agg_max_tv_norm_mean,tv_norm_ratio,agg_min_tv_norm_ratio,agg_max_tv_norm_ratio,eff_rank_global,eff_rank_layerwise
DTD|RESISC45,2,0.3047761917114258,0.3047761917114258,0.3047761917114258,2.86468243598938,2.86468243598938,2.86468243598938,3.7147674560546875,3.7147674560546875,3.7147674560546875,0.7574164493182705,0.7574164493182705,0.7574164493182705,8.085559244364049e-08,8.085559244364049e-08,8.085559244364049e-08,1.3567992215857139e-12,1.3567992215857139e-12,1.3567992215857139e-12,1678.05126953125,1678.05126953125,1678.05126953125,0.230687906621024,0.230687906621024,0.230687906621024,0.13126642152667045,0.13126642152667045,0.13126642152667045,0.2529061867296696,0.2529061867296696,0.2529061867296696,0.3828497867286205,0.3828497867286205,0.3828497867286205,0.3469041955471039,0.3469041955471039,0.3469041955471039,0.9975438833236694,0.9975438833236694,0.9975438833236694,0.0472680926322937,0.0472680926322937,0.0472680926322937,0.2902061939239502,0.2902061939239502,0.2902061939239502,3.4229538440704346,3.4229538440704346,3.4229538440704346,2.478087544441223,2.478087544441223,2.478087544441223,0.9709252168897073,0.9709252168897073,0.9709252168897073,1.9988212585449219,1.9426974058151245
DTD|SUN397,2,0.3934486508369446,0.3934486508369446,0.3934486508369446,2.9890756607055664,2.9890756607055664,2.9890756607055664,3.0410804748535156,3.0410804748535156,3.0410804748535156,0.937089756808041,0.937089756808041,0.937089756808041,-0.0318392813205719,-0.0318392813205719,-0.0318392813205719,-3037.908203125,-3037.908203125,-3037.908203125,1680.7142333984375,1680.7142333984375,1680.7142333984375,0.2517738260142505,0.2517738260142505,0.2517738260142505,0.13363310649991036,0.13363310649991036,0.13363310649991036,0.2525999009609222,0.2525999009609222,0.2525999009609222,0.40093803748488427,0.40093803748488427,0.40093803748488427,0.3504413586854935,0.3504413586854935,0.3504413586854935,0.9902831947803498,0.9902831947803498,0.9902831947803498,0.043344855308532715,0.043344855308532715,0.043344855308532715,0.3053748309612274,0.3053748309612274,0.3053748309612274,3.7001407146453857,3.7001407146453857,3.7001407146453857,2.6635581254959106,2.6635581254959106,2.6635581254959106,0.8461130489652129,0.8461130489652129,0.8461130489652129,1.991012454032898,1.9431674480438232
DTD|SVHN,2,0.18029317259788513,0.18029317259788513,0.18029317259788513,1.512832760810852,1.512832760810852,1.512832760810852,3.7394447326660156,3.7394447326660156,3.7394447326660156,0.8484347200333334,0.8484347200333334,0.8484347200333334,-2.5077147256524768e-06,-2.5077147256524768e-06,-2.5077147256524768e-06,-4.208067921895875e-11,-4.208067921895875e-11,-4.208067921895875e-11,1678.05126953125,1678.05126953125,1678.05126953125,0.1488975227298215,0.1488975227298215,0.1488975227298215,0.07380904737859964,0.07380904737859964,0.07380904737859964,0.18122473910450934,0.18122473910450934,0.18122473910450934,0.30948425829410553,0.30948425829410553,0.30948425829410553,0.25588696360588076,0.25588696360588076,0.25588696360588076,0.9543756783008576,0.9543756783008576,0.9543756783008576,0.033533141016960144,0.033533141016960144,0.033533141016960144,0.21860364079475403,0.21860364079475403,0.21860364079475403,3.558150053024292,3.558150053024292,3.558150053024292,2.5557974576950073,2.5557974576950073,2.5557974576950073,0.9144093267121818,0.9144093267121818,0.9144093267121818,1.997491478919983,1.941576361656189
EuroSAT|GTSRB,2,0.2401963770389557,0.2401963770389557,0.2401963770389557,3.5025172233581543,3.5025172233581543,3.5025172233581543,5.930693626403809,5.930693626403809,5.930693626403809,0.40143414760116186,0.40143414760116186,0.40143414760116186,7.070811921136594e-41,7.070811921136594e-41,7.070811921136594e-41,0.0,0.0,0.0,4.1808268950787805e-14,4.1808268950787805e-14,4.1808268950787805e-14,0.15251652357634157,0.15251652357634157,0.15251652357634157,0.09796252850443125,0.09796252850443125,0.09796252850443125,0.18987153515219687,0.18987153515219687,0.18987153515219687,0.31295126862823963,0.31295126862823963,0.31295126862823963,0.29205415964126585,0.29205415964126585,0.29205415964126585,0.9908609926700592,0.9908609926700592,0.9908609926700592,0.04938589036464691,0.04938589036464691,0.04938589036464691,0.25684934854507446,0.25684934854507446,0.25684934854507446,3.14892578125,3.14892578125,3.14892578125,2.28089439868927,2.28089439868927,2.28089439868927,0.9653899398196222,0.9653899398196222,0.9653899398196222,1.9989838600158691,1.9294941425323486
EuroSAT|MNIST,2,0.26614469289779663,0.26614469289779663,0.26614469289779663,4.967022895812988,4.967022895812988,4.967022895812988,5.998257160186768,5.998257160186768,5.998257160186768,0.5137818808252925,0.5137818808252925,0.5137818808252925,0.0,0.0,0.0,0.0,0.0,0.0,6.508467085894628e-20,6.508467085894628e-20,6.508467085894628e-20,0.1200994289945811,0.1200994289945811,0.1200994289945811,0.07651109758764506,0.07651109758764506,0.07651109758764506,0.16596948496997357,0.16596948496997357,0.16596948496997357,0.2782855594903231,0.2782855594903231,0.2782855594903231,0.25728564724326136,0.25728564724326136,0.25728564724326136,0.9901955568790436,0.9901955568790436,0.9901955568790436,0.040663763880729675,0.040663763880729675,0.040663763880729675,0.22091415524482727,0.22091415524482727,0.22091415524482727,3.235456705093384,3.235456705093384,3.235456705093384,2.3326258659362793,2.3326258659362793,2.3326258659362793,0.9241933574244079,0.9241933574244079,0.9241933574244079,1.998428463935852,1.9305366277694702
EuroSAT|RESISC45,2,0.6268810033798218,0.6268810033798218,0.6268810033798218,13.30960464477539,13.30960464477539,13.30960464477539,4.702654838562012,4.702654838562012,4.702654838562012,0.5844946403708883,0.5844946403708883,0.5844946403708883,1.061035171217465e-40,1.061035171217465e-40,1.061035171217465e-40,0.0,0.0,0.0,1.0322299926705109e-13,1.0322299926705109e-13,1.0322299926705109e-13,0.19377210104838014,0.19377210104838014,0.19377210104838014,0.19193964421749116,0.19193964421749116,0.19193964421749116,0.30182128623127935,0.30182128623127935,0.30182128623127935,0.35498172864317895,0.35498172864317895,0.35498172864317895,0.42701003909111024,0.42701003909111024,0.42701003909111024,0.9778551924228668,0.9778551924228668,0.9778551924228668,0.07195529341697693,0.07195529341697693,0.07195529341697693,0.4054414927959442,0.4054414927959442,0.4054414927959442,3.2474312782287598,3.2474312782287598,3.2474312782287598,2.3776861429214478,2.3776861429214478,2.3776861429214478,0.8910718418504433,0.8910718418504433,0.8910718418504433,1.9950616359710693,1.9320882558822632
EuroSAT|SUN397,2,0.4789416790008545,0.4789416790008545,0.4789416790008545,8.218949317932129,8.218949317932129,8.218949317932129,5.290910720825195,5.290910720825195,5.290910720825195,0.4724263091544646,0.4724263091544646,0.4724263091544646,-4.7992920885465284e-37,-4.7992920885465284e-37,-4.7992920885465284e-37,-1.317220556465328e-43,-1.317220556465328e-43,-1.317220556465328e-43,56.85993576049805,56.85993576049805,56.85993576049805,0.17715138992294668,0.17715138992294668,0.17715138992294668,0.09994034685194492,0.09994034685194492,0.09994034685194492,0.22499136827886104,0.22499136827886104,0.22499136827886104,0.34031935669481755,0.34031935669481755,0.34031935669481755,0.30511929482221606,0.30511929482221606,0.30511929482221606,0.9439950239658356,0.9439950239658356,0.9439950239658356,0.03595525771379471,0.03595525771379471,0.03595525771379471,0.23247995972633362,0.23247995972633362,0.23247995972633362,3.5911407470703125,3.5911407470703125,3.5911407470703125,2.5631567239761353,2.5631567239761353,2.5631567239761353,0.7765248031875678,0.7765248031875678,0.7765248031875678,1.984007716178894,1.9246186017990112
EuroSAT|SVHN,2,0.37962913513183594,0.37962913513183594,0.37962913513183594,7.195416450500488,7.195416450500488,7.195416450500488,5.64124059677124,5.64124059677124,5.64124059677124,0.5217912995567703,0.5217912995567703,0.5217912995567703,5.22575866692018e-39,5.22575866692018e-39,5.22575866692018e-39,0.0,0.0,0.0,2.8369917092624375e-12,2.8369917092624375e-12,2.8369917092624375e-12,0.1461059981631115,0.1461059981631115,0.1461059981631115,0.09224195493385196,0.09224195493385196,0.09224195493385196,0.18134086154401302,0.18134086154401302,0.18134086154401302,0.30627217233181,0.30627217233181,0.30627217233181,0.27913796037435534,0.27913796037435534,0.27913796037435534,0.992200984954834,0.992200984954834,0.992200984954834,0.05111716687679291,0.05111716687679291,0.05111716687679291,0.30582839250564575,0.30582839250564575,0.30582839250564575,3.397838830947876,3.397838830947876,3.397838830947876,2.455396056175232,2.455396056175232,2.455396056175232,0.8392040795570413,0.8392040795570413,0.8392040795570413,1.9922702312469482,1.9320623874664307
GTSRB|MNIST,2,0.0862671509385109,0.0862671509385109,0.0862671509385109,0.6463059782981873,0.6463059782981873,0.6463059782981873,3.7616090774536133,3.7616090774536133,3.7616090774536133,0.7813318503103585,0.7813318503103585,0.7813318503103585,1.5071652622828566e-18,1.5071652622828566e-18,1.5071652622828566e-18,1.5070486165733342e-34,1.5070486165733342e-34,1.5070486165733342e-34,4.1808268950787805e-14,4.1808268950787805e-14,4.1808268950787805e-14,0.14425995809957384,0.14425995809957384,0.14425995809957384,0.15515765726566313,0.15515765726566313,0.15515765726566313,0.2901959399878979,0.2901959399878979,0.2901959399878979,0.30187892355024815,0.30187892355024815,0.30187892355024815,0.38557306945323944,0.38557306945323944,0.38557306945323944,0.9846444416046143,0.9846444416046143,0.9846444416046143,0.07869261503219604,0.07869261503219604,0.07869261503219604,0.4428389370441437,0.4428389370441437,0.4428389370441437,3.2251665592193604,3.2251665592193604,3.2251665592193604,2.372791886329651,2.372791886329651,2.372791886329651,0.9573264846711458,0.9573264846711458,0.9573264846711458,1.9972476959228516,1.9343020915985107
GTSRB|RESISC45,2,0.26304134726524353,0.26304134726524353,0.26304134726524353,2.2419114112854004,2.2419114112854004,2.2419114112854004,3.71207857131958,3.71207857131958,3.71207857131958,0.6868055237365971,0.6868055237365971,0.6868055237365971,2.6495220947775344e-12,2.6495220947775344e-12,2.6495220947775344e-12,2.6494868985364514e-28,2.6494868985364514e-28,2.6494868985364514e-28,1.0901146657452468e-13,1.0901146657452468e-13,1.0901146657452468e-13,0.1513640237180516,0.1513640237180516,0.1513640237180516,0.07849837850779295,0.07849837850779295,0.07849837850779295,0.19433914750814438,0.19433914750814438,0.19433914750814438,0.31191114723682406,0.31191114723682406,0.31191114723682406,0.2642727071046829,0.2642727071046829,0.2642727071046829,0.9867686939239502,0.9867686939239502,0.9867686939239502,0.04230622202157974,0.04230622202157974,0.04230622202157974,0.24692615866661072,0.24692615866661072,0.24692615866661072,3.3512799739837646,3.3512799739837646,3.3512799739837646,2.4178521633148193,2.4178521633148193,2.4178521633148193,0.9230175342586802,0.9230175342586802,0.9230175342586802,1.998042106628418,1.9394513368606567
