tasks,k,act_cosine,agg_min_act_cosine,agg_max_act_cosine,act_dot,agg_min_act_dot,agg_max_act_dot,act_l2,agg_min_act_l2,agg_max_act_l2,act_magnitude_ratio,agg_min_act_magnitude_ratio,agg_max_act_magnitude_ratio,grad_cosine,agg_min_grad_cosine,agg_max_grad_cosine,grad_dot,agg_min_grad_dot,agg_max_grad_dot,grad_l2,agg_min_grad_l2,agg_max_grad_l2,sub_interact_bot,agg_min_sub_interact_bot,agg_max_sub_interact_bot,sub_interact_top,agg_min_sub_interact_top,agg_max_sub_interact_top,sub_left_top,agg_min_sub_left_top,agg_max_sub_left_top,sub_right_bot,agg_min_sub_right_bot,agg_max_sub_right_bot,sub_right_top,agg_min_sub_right_top,agg_max_sub_right_top,sub_sv_overlap,agg_min_sub_sv_overlap,agg_max_sub_sv_overlap,tv_cosine,agg_min_tv_cosine,agg_max_tv_cosine,tv_dot,agg_min_tv_dot,agg_max_tv_dot,tv_l2,agg_min_tv_l2,agg_max_tv_l2,tv_norm_mean,agg_min_tv_norm_mean,agg_max_tv_norm_mean,tv_norm_ratio,agg_min_tv_norm_ratio,agg_max_tv_norm_ratio,eff_rank_global,eff_rank_layerwise
DTD|RESISC45,2,0.6783864498138428,0.6783864498138428,0.6783864498138428,3.3054051399230957,3.3054051399230957,3.3054051399230957,1.921756386756897,1.921756386756897,1.921756386756897,0.7138152398391749,0.7138152398391749,0.7138152398391749,-0.03360769525170326,-0.03360769525170326,-0.03360769525170326,-7016.0185546875,-7016.0185546875,-7016.0185546875,733.56201171875,733.56201171875,733.56201171875,0.230687906621024,0.230687906621024,0.230687906621024,0.13126642152667045,0.13126642152667045,0.13126642152667045,0.2529061867296696,0.2529061867296696,0.2529061867296696,0.3828497867286205,0.3828497867286205,0.3828497867286205,0.3469041955471039,0.3469041955471039,0.3469041955471039,0.9975438833236694,0.9975438833236694,0.9975438833236694,0.0472680926322937,0.0472680926322937,0.0472680926322937,0.2902061939239502,0.2902061939239502,0.2902061939239502,3.4229538440704346,3.4229538440704346,3.4229538440704346,2.478087544441223,2.478087544441223,2.478087544441223,0.9709252168897073,0.9709252168897073,0.9709252168897073,1.9988212585449219,1.9426974058151245
DTD|SUN397,2,0.6929855346679688,0.6929855346679688,0.6929855346679688,2.8893883228302,2.8893883228302,2.8893883228302,1.6424504518508911,1.6424504518508911,1.6424504518508911,0.8341643882772305,0.8341643882772305,0.8341643882772305,-0.014227695763111115,-0.014227695763111115,-0.014227695763111115,-4923.54296875,-4923.54296875,-4923.54296875,844.759765625,844.759765625,844.759765625,0.2517738260142505,0.2517738260142505,0.2517738260142505,0.13363310649991036,0.13363310649991036,0.13363310649991036,0.2525999009609222,0.2525999009609222,0.2525999009609222,0.40093803748488427,0.40093803748488427,0.40093803748488427,0.3504413586854935,0.3504413586854935,0.3504413586854935,0.9902831947803498,0.9902831947803498,0.9902831947803498,0.043344855308532715,0.043344855308532715,0.043344855308532715,0.3053748309612274,0.3053748309612274,0.3053748309612274,3.7001407146453857,3.7001407146453857,3.7001407146453857,2.6635581254959106,2.6635581254959106,2.6635581254959106,0.8461130489652129,0.8461130489652129,0.8461130489652129,1.991012454032898,1.9431674480438232
DTD|SVHN,2,0.39828598499298096,0.39828598499298096,0.39828598499298096,2.7785983085632324,2.7785983085632324,2.7785983085632324,3.451723575592041,3.451723575592041,3.451723575592041,0.49854289727750856,0.49854289727750856,0.49854289727750856,0.006426433566957712,0.006426433566957712,0.006426433566957712,19.251110076904297,19.251110076904297,19.251110076904297,648.2736206054688,648.2736206054688,648.2736206054688,0.1488975227298215,0.1488975227298215,0.1488975227298215,0.07380904737859964,0.07380904737859964,0.07380904737859964,0.18122473910450934,0.18122473910450934,0.18122473910450934,0.30948425829410553,0.30948425829410553,0.30948425829410553,0.25588696360588076,0.25588696360588076,0.25588696360588076,0.9543756783008576,0.9543756783008576,0.9543756783008576,0.033533141016960144,0.033533141016960144,0.033533141016960144,0.21860364079475403,0.21860364079475403,0.21860364079475403,3.558150053024292,3.558150053024292,3.558150053024292,2.5557974576950073,2.5557974576950073,2.5557974576950073,0.9144093267121818,0.9144093267121818,0.9144093267121818,1.997491478919983,1.941576361656189
EuroSAT|GTSRB,2,0.3473110795021057,0.3473110795021057,0.3473110795021057,3.662400484085083,3.662400484085083,3.662400484085083,4.807098388671875,4.807098388671875,4.807098388671875,0.40268656466079344,0.40268656466079344,0.40268656466079344,2.040189075278605e-18,2.040189075278605e-18,2.040189075278605e-18,4.779682417272856e-28,4.779682417272856e-28,4.779682417272856e-28,0.023427657783031464,0.023427657783031464,0.023427657783031464,0.15251652357634157,0.15251652357634157,0.15251652357634157,0.09796252850443125,0.09796252850443125,0.09796252850443125,0.18987153515219687,0.18987153515219687,0.18987153515219687,0.31295126862823963,0.31295126862823963,0.31295126862823963,0.29205415964126585,0.29205415964126585,0.29205415964126585,0.9908609926700592,0.9908609926700592,0.9908609926700592,0.04938589036464691,0.04938589036464691,0.04938589036464691,0.25684934854507446,0.25684934854507446,0.25684934854507446,3.14892578125,3.14892578125,3.14892578125,2.28089439868927,2.28089439868927,2.28089439868927,0.9653899398196222,0.9653899398196222,0.9653899398196222,1.9989838600158691,1.9294941425323486
EuroSAT|MNIST,2,0.3983391225337982,0.3983391225337982,0.3983391225337982,4.012243270874023,4.012243270874023,4.012243270874023,4.694297790527344,4.694297790527344,4.694297790527344,0.3846397856450984,0.3846397856450984,0.3846397856450984,1.9384854870558028e-19,1.9384854870558028e-19,1.9384854870558028e-19,8.72943077695872e-27,8.72943077695872e-27,8.72943077695872e-27,4.5031232833862305,4.5031232833862305,4.5031232833862305,0.1200994289945811,0.1200994289945811,0.1200994289945811,0.07651109758764506,0.07651109758764506,0.07651109758764506,0.16596948496997357,0.16596948496997357,0.16596948496997357,0.2782855594903231,0.2782855594903231,0.2782855594903231,0.25728564724326136,0.25728564724326136,0.25728564724326136,0.9901955568790436,0.9901955568790436,0.9901955568790436,0.040663763880729675,0.040663763880729675,0.040663763880729675,0.22091415524482727,0.22091415524482727,0.22091415524482727,3.235456705093384,3.235456705093384,3.235456705093384,2.3326258659362793,2.3326258659362793,2.3326258659362793,0.9241933574244079,0.9241933574244079,0.9241933574244079,1.998428463935852,1.9305366277694702
EuroSAT|RESISC45,2,0.7395517230033875,0.7395517230033875,0.7395517230033875,9.887564659118652,9.887564659118652,9.887564659118652,3.638331174850464,3.638331174850464,3.638331174850464,0.510553000050784,0.510553000050784,0.510553000050784,-1.1252965053171388e-20,-1.1252965053171388e-20,-1.1252965053171388e-20,-3.6258413786673366e-26,-3.6258413786673366e-26,-3.6258413786673366e-26,322.0206604003906,322.0206604003906,322.0206604003906,0.19377210104838014,0.19377210104838014,0.19377210104838014,0.19193964421749116,0.19193964421749116,0.19193964421749116,0.30182128623127935,0.30182128623127935,0.30182128623127935,0.35498172864317895,0.35498172864317895,0.35498172864317895,0.42701003909111024,0.42701003909111024,0.42701003909111024,0.9778551924228668,0.9778551924228668,0.9778551924228668,0.07195529341697693,0.07195529341697693,0.07195529341697693,0.4054414927959442,0.4054414927959442,0.4054414927959442,3.2474312782287598,3.2474312782287598,3.2474312782287598,2.3776861429214478,2.3776861429214478,2.3776861429214478,0.8910718418504433,0.8910718418504433,0.8910718418504433,1.9950616359710693,1.9320882558822632
EuroSAT|SUN397,2,0.583328127861023,0.583328127861023,0.583328127861023,6.673719882965088,6.673719882965088,6.673719882965088,4.223459243774414,4.223459243774414,4.223459243774414,0.4368929161966821,0.4368929161966821,0.4368929161966821,1.665638023300626e-22,1.665638023300626e-22,1.665638023300626e-22,8.828339605554648e-28,8.828339605554648e-28,8.828339605554648e-28,533.7966918945312,533.7966918945312,533.7966918945312,0.17715138992294668,0.17715138992294668,0.17715138992294668,0.09994034685194492,0.09994034685194492,0.09994034685194492,0.22499136827886104,0.22499136827886104,0.22499136827886104,0.34031935669481755,0.34031935669481755,0.34031935669481755,0.30511929482221606,0.30511929482221606,0.30511929482221606,0.9439950239658356,0.9439950239658356,0.9439950239658356,0.03595525771379471,0.03595525771379471,0.03595525771379471,0.23247995972633362,0.23247995972633362,0.23247995972633362,3.5911407470703125,3.5911407470703125,3.5911407470703125,2.5631567239761353,2.5631567239761353,2.5631567239761353,0.7765248031875678,0.7765248031875678,0.7765248031875678,1.984007716178894,1.9246186017990112
EuroSAT|SVHN,2,0.5060277581214905,0.5060277581214905,0.5060277581214905,9.686758995056152,9.686758995056152,9.686758995056152,4.561436653137207,4.561436653137207,4.561436653137207,0.7310113415957439,0.7310113415957439,0.7310113415957439,4.548952082728313e-19,4.548952082728313e-19,4.548952082728313e-19,2.101968261321589e-26,2.101968261321589e-26,2.101968261321589e-26,4.620810508728027,4.620810508728027,4.620810508728027,0.1461059981631115,0.1461059981631115,0.1461059981631115,0.09224195493385196,0.09224195493385196,0.09224195493385196,0.18134086154401302,0.18134086154401302,0.18134086154401302,0.30627217233181,0.30627217233181,0.30627217233181,0.27913796037435534,0.27913796037435534,0.27913796037435534,0.992200984954834,0.992200984954834,0.992200984954834,0.05111716687679291,0.05111716687679291,0.05111716687679291,0.30582839250564575,0.30582839250564575,0.30582839250564575,3.397838830947876,3.397838830947876,3.397838830947876,2.455396056175232,2.455396056175232,2.455396056175232,0.8392040795570413,0.8392040795570413,0.8392040795570413,1.9922702312469482,1.9320623874664307
GTSRB|MNIST,2,0.18573522567749023,0.18573522567749023,0.18573522567749023,0.7533479332923889,0.7533479332923889,0.7533479332923889,2.571749687194824,2.571749687194824,2.571749687194824,0.9551840547973164,0.9551840547973164,0.9551840547973164,-0.0068441638723015785,-0.0068441638723015785,-0.0068441638723015785,-0.0007220288971439004,-0.0007220288971439004,-0.0007220288971439004,4.503320693969727,4.503320693969727,4.503320693969727,0.14425995809957384,0.14425995809957384,0.14425995809957384,0.15515765726566313,0.15515765726566313,0.15515765726566313,0.2901959399878979,0.2901959399878979,0.2901959399878979,0.30187892355024815,0.30187892355024815,0.30187892355024815,0.38557306945323944,0.38557306945323944,0.38557306945323944,0.9846444416046143,0.9846444416046143,0.9846444416046143,0.07869261503219604,0.07869261503219604,0.07869261503219604,0.4428389370441437,0.4428389370441437,0.4428389370441437,3.2251665592193604,3.2251665592193604,3.2251665592193604,2.372791886329651,2.372791886329651,2.372791886329651,0.9573264846711458,0.9573264846711458,0.9573264846711458,1.9972476959228516,1.9343020915985107
GTSRB|RESISC45,2,0.34888410568237305,0.34888410568237305,0.34888410568237305,1.8783185482025146,1.8783185482025146,1.8783185482025146,2.7047414779663086,2.7047414779663086,2.7047414779663086,0.7887262725333879,0.7887262725333879,0.7887262725333879,-0.03945091366767883,-0.03945091366767883,-0.03945091366767883,-0.29762423038482666,-0.29762423038482666,-0.29762423038482666,322.0215759277344,322.0215759277344,322.0215759277344,0.1513640237180516,0.1513640237180516,0.1513640237180516,0.07849837850779295,0.07849837850779295,0.07849837850779295,0.19433914750814438,0.19433914750814438,0.19433914750814438,0.31191114723682406,0.31191114723682406,0.31191114723682406,0.2642727071046829,0.2642727071046829,0.2642727071046829,0.9867686939239502,0.9867686939239502,0.9867686939239502,0.04230622202157974,0.04230622202157974,0.04230622202157974,0.24692615866661072,0.24692615866661072,0.24692615866661072,3.3512799739837646,3.3512799739837646,3.3512799739837646,2.4178521633148193,2.4178521633148193,2.4178521633148193,0.9230175342586802,0.9230175342586802,0.9230175342586802,1.998042106628418,1.9394513368606567
GTSRB|SUN397,2,0.37267711758613586,0.37267711758613586,0.37267711758613586,1.7169392108917236,1.7169392108917236,1.7169392108917236,2.410569906234741,2.410569906234741,2.410569906234741,0.9217054104844091,0.9217054104844091,0.9217054104844091,-0.015429490245878696,-0.015429490245878696,-0.015429490245878696,-0.19295275211334229,-0.19295275211334229,-0.19295275211334229,533.797119140625,533.797119140625,533.797119140625,0.1536616448312998,0.1536616448312998,0.1536616448312998,0.07892146952450275,0.07892146952450275,0.07892146952450275,0.19203231208026408,0.19203231208026408,0.19203231208026408,0.314784746542573,0.314784746542573,0.314784746542573,0.2639716973900795,0.2639716973900795,0.2639716973900795,0.9556169211864471,0.9556169211864471,0.9556169211864471,0.03467102348804474,0.03467102348804474,0.03467102348804474,0.23221337795257568,0.23221337795257568,0.23221337795257568,3.6421444416046143,3.6421444416046143,3.6421444416046143,2.603322744369507,2.603322744369507,2.603322744369507,0.8043638856777989,0.8043638856777989,0.8043638856777989,1.98716139793396,1.93747878074646
GTSRB|SVHN,2,0.10879246890544891,0.10879246890544891,0.10879246890544891,0.8386296033859253,0.8386296033859253,0.8386296033859253,4.0697221755981445,4.0697221755981445,4.0697221755981445,0.5508622667628635,0.5508622667628635,0.5508622667628635,0.017108695581555367,0.017108695581555367,0.017108695581555367,0.0018521102610975504,0.0018521102610975504,0.0018521102610975504,4.620469570159912,4.620469570159912,4.620469570159912,0.16075084358919411,0.16075084358919411,0.16075084358919411,0.18455372154712676,0.18455372154712676,0.18455372154712676,0.32272966936230657,0.32272966936230657,0.32272966936230657,0.31983410105109217,0.31983410105109217,0.31983410105109217,0.41931044042110444,0.41931044042110444,0.41931044042110444,0.985786327123642,0.985786327123642,0.985786327123642,0.08916044235229492,0.08916044235229492,0.08916044235229492,0.5525619983673096,0.5525619983673096,0.5525619983673096,3.380375623703003,3.380375623703003,3.380375623703003,2.4955620765686035,2.4955620765686035,2.4955620765686035,0.8692902680484137,0.8692902680484137,0.8692902680484137,1.9912488460540771,1.9326438903808594
MNIST|RESISC45,2,0.43354347348213196,0.43354347348213196,0.43354347348213196,2.229501247406006,2.229501247406006,2.229501247406006,2.4982359409332275,2.4982359409332275,2.4982359409332275,0.7533787591236146,0.7533787591236146,0.7533787591236146,-0.0001028524711728096,-0.0001028524711728096,-0.0001028524711728096,-0.14906644821166992,-0.14906644821166992,-0.14906644821166992,322.0522155761719,322.0522155761719,322.0522155761719,0.1247148741222918,0.1247148741222918,0.1247148741222918,0.06980668123811483,0.06980668123811483,0.06980668123811483,0.1720629321038723,0.1720629321038723,0.1720629321038723,0.28223778448998926,0.28223778448998926,0.28223778448998926,0.2467322526872158,0.2467322526872158,0.2467322526872158,0.9577009117603302,0.9577009117603302,0.9577009117603302,0.0384184792637825,0.0384184792637825,0.0384184792637825,0.2342304140329361,0.2342304140329361,0.2342304140329361,3.4272525310516357,3.4272525310516357,3.4272525310516357,2.4695836305618286,2.4695836305618286,2.4695836305618286,0.9641617034921464,0.9641617034921464,0.9641617034921464,1.9992862939834595,1.9410851001739502
MNIST|SUN397,2,0.39542585611343384,0.39542585611343384,0.39542585611343384,1.7401005029678345,1.7401005029678345,1.7401005029678345,2.3221640586853027,2.3221640586853027,2.3221640586853027,0.8803983113151228,0.8803983113151228,0.8803983113151228,-0.014638679102063179,-0.014638679102063179,-0.014638679102063179,-35.18762969970703,-35.18762969970703,-35.18762969970703,533.88037109375,533.88037109375,533.88037109375,0.1281368724349886,0.1281368724349886,0.1281368724349886,0.06801592504605651,0.06801592504605651,0.06801592504605651,0.17529268726706504,0.17529268726706504,0.17529268726706504,0.2876971074938774,0.2876971074938774,0.2876971074938774,0.24055260643363,0.24055260643363,0.24055260643363,0.9140474808216095,0.9140474808216095,0.9140474808216095,0.03125239536166191,0.03125239536166191,0.03125239536166191,0.21864666044712067,0.21864666044712067,0.21864666044712067,3.7135424613952637,3.7135424613952637,3.7135424613952637,2.655054211616516,2.655054211616516,2.655054211616516,0.8402189833430843,0.8402189833430843,0.8402189833430843,1.9918651580810547,1.9400132894515991
